"","Artist.Reputation","Height","Material","Base.Shipping.Price","International","Express.Shipment","Installation.Included","Transport","Fragile","Customer.Information","Weight_log","Price_of_Sculpture_log","Cost_log"
"219",0.58,3,"Medium_segment",11.99,"No","Yes","No","unknown","No","Working Class",3.58351893845611,1.47932922708708,5.08555722061351
"220",0.45,10,"unknown",28.4,"Yes","No","No","Waterways","No","Working Class",8.56407677731509,1.67709656090792,6.34162833943106
"221",0.54,10,"Low_segment",23.35,"No","Yes","No","unknown","No","Working Class",4.26267987704132,1.8229350866965,5.56906943177697
"222",0.45,4,"High_segment",12.05,"No","No","Yes","Roadways","No","Wealthy",8.02731225331902,1.54329810992956,5.38288826799831
"224",0.72,12,"Low_segment",20.26,"Yes","No","Yes","Roadways","Yes","Wealthy",5.82008293035236,1.83736998048011,6.27857770776013
"226",0.3,20,"Low_segment",18.48,"Yes","Yes","Yes","unknown","No","Working Class",5.70711026474888,1.14740245283754,5.4090534081427
"227",0.45,22,"Low_segment",22.82,"Yes","Yes","No","Airways","No","Wealthy",6.57228254269401,1.11841491596429,6.19485426993533
"228",0.77,20,"Low_segment",11.15,"Yes","No","Yes","unknown","No","Working Class",5.3890717298165,1.18784342239605,5.58867086755498
"229",0.42,20,"Low_segment",15.33,"Yes","No","No","unknown","No","Working Class",5.80211837537706,1.78507048107726,5.29094022220899
"230",0.42,20,"High_segment",38.87,"No","Yes","Yes","Roadways","No","Wealthy",10.9118468522267,3.8584112359795,6.7298121229868
"231",0,6,"Low_segment",18.51,"No","Yes","No","Airways","No","Wealthy",4.36944785246702,1.33500106673234,5.01036859186771
"232",0.15,46,"High_segment",70.93,"No","No","No","Roadways","Yes","Working Class",14.9762660011687,7.93813868995998,8.68069034229942
"233",0.64,42,"Low_segment",72.47,"No","No","No","Roadways","No","Wealthy",8.77909581088053,3.2561716096119,7.51442911960274
"234",0.6,15,"Low_segment",15.44,"No","No","No","Roadways","No","Working Class",5.79605775076537,1.62924053973028,5.51367065238718
"235",0.09,20,"Low_segment",12.12,"Yes","No","Yes","unknown","No","Working Class",8.02731225331902,1.80170980008122,4.72348641280613
"236",0.68,23,"High_segment",47.69,"No","Yes","No","Airways","No","Wealthy",12.4380094228663,7.5519327792606,8.5046569399505
"238",0.76,24,"High_segment",89.85,"No","No","No","Roadways","No","Working Class",12.907837586297,7.70852740943241,9.00137582183524
"239",0.18,11,"Medium_segment",14.94,"No","No","No","Airways","No","Working Class",7.63288550539513,1.67896397508271,5.04889400621335
"240",0.24,28,"Low_segment",15.43,"No","No","No","Roadways","No","Working Class",6.79794041297493,1.34286480319255,5.03818560818326
"241",0.07,38,"Low_segment",53.85,"No","No","Yes","Airways","Yes","Working Class",9.46908270053026,1.95727390770563,6.16426172398545
"242",0.13,9,"Medium_segment",12.91,"No","Yes","Yes","unknown","No","Wealthy",8.02731225331902,1.45861502269952,5.21754105652075
"243",0.06,13,"High_segment",59.6,"No","No","Yes","Waterways","No","Working Class",10.595534127652,4.03636227968375,5.95493022238001
"244",0.59,7,"unknown",13.07,"No","Yes","Yes","Airways","Yes","Wealthy",4.78749174278205,1.38879124131848,5.34209498889392
"245",0.4,4,"High_segment",20.8,"No","No","Yes","Roadways","No","Wealthy",5.42053499927229,1.6467336971778,5.65199783150644
"246",0.05,23,"Low_segment",18.06,"No","No","No","unknown","No","Working Class",5.01727983681492,1.83418018511201,4.79164975293071
"248",0.27,17,"Medium_segment",22.4,"No","No","Yes","unknown","No","Working Class",8.02731225331902,2.10535292346434,5.52585126616354
"249",0.37,9,"unknown",23.94,"Yes","No","Yes","unknown","No","Working Class",8.02731225331902,1.48387468945875,5.42693043401601
"250",0,31,"High_segment",93.14,"Yes","Yes","No","unknown","No","Working Class",14.3111947262744,7.07425228542912,8.38597227045237
"251",0.16,20,"High_segment",40.64,"No","No","No","Roadways","No","Working Class",10.1784642524904,3.80888224650863,5.96198424178547
"252",0.63,7,"Medium_segment",12.04,"No","Yes","No","Airways","No","Working Class",6.56526497003536,1.88858365386359,5.64091366987721
"253",0.45,13,"Low_segment",16.12,"Yes","No","Yes","unknown","No","Working Class",4.59511985013459,1.61143591509677,5.536349530356
"254",0.1,18,"Low_segment",19.89,"No","No","No","Airways","No","Working Class",8.02731225331902,1.86097453824953,5.06044081563176
"255",0.58,20,"Low_segment",20.91,"No","Yes","No","Airways","No","Wealthy",6.81673588059497,1.80500469597808,6.21080086007924
"256",0.45,20,"High_segment",48.1,"No","No","No","Roadways","Yes","Working Class",14.7024511578237,9.77268842387658,10.3517975676966
"257",0.18,17,"Low_segment",22.08,"No","No","Yes","unknown","No","Wealthy",6.46614472423762,1.92278773163446,5.27356350208181
"258",0.22,11,"Medium_segment",23.25,"No","No","Yes","unknown","No","Working Class",6.4281052726846,1.28923264827676,5.25796401219882
"259",0.01,28,"Low_segment",14.65,"Yes","No","Yes","Airways","No","Working Class",6.3818160174061,1.71739505393919,4.80582269946677
"260",0.65,14,"Low_segment",17.36,"No","No","Yes","Roadways","No","Working Class",5.09375020080676,1.14422279992016,5.57972982598622
"261",0.33,31,"High_segment",96.09,"No","No","No","Roadways","No","Working Class",13.7089737952435,7.97383060174514,8.72364622778512
"262",0.45,7,"High_segment",16.5,"No","No","Yes","unknown","No","Working Class",8.32190796823042,3.03687421688517,5.73860249330082
"263",0.44,47,"Low_segment",14.61,"No","Yes","Yes","Airways","No","Working Class",8.25035895147729,2.09924416897602,6.32836526334726
"264",0.45,16,"Low_segment",17.92,"No","No","Yes","Roadways","No","Working Class",5.55295958492162,1.11514159061932,6.09248566116671
"265",0.62,28,"Medium_segment",37.38,"No","Yes","No","Airways","No","Working Class",9.91269503328704,3.24571247882176,7.02318889023446
"266",0.41,28,"Low_segment",24.92,"Yes","Yes","No","Airways","No","Working Class",8.02731225331902,1.14103300455206,5.78891987462499
"267",0.52,9,"unknown",13.91,"No","Yes","Yes","Roadways","No","Working Class",6.08904487544685,1.66392609771817,5.41920668382349
"268",0.34,29,"Medium_segment",94.99,"Yes","No","Yes","Waterways","No","Working Class",10.8399533913469,4.71438327096141,6.94924265208896
"269",0.9,38,"Low_segment",54.95,"No","Yes","No","Airways","Yes","Wealthy",9.99993345080438,5.32690482339995,8.5123575183726
"270",0.45,36,"High_segment",90.75,"No","No","Yes","Roadways","Yes","Working Class",14.0886816028781,7.22155821188524,8.16100669959392
"271",0.28,7,"unknown",24.77,"Yes","No","Yes","unknown","Yes","Working Class",4.72738781871234,1.64865862558738,5.32383890377811
"272",0.03,3,"Medium_segment",13.53,"Yes","No","No","Airways","No","Working Class",8.02731225331902,1.78507048107726,4.84473811571644
"273",0.65,6,"unknown",16.61,"Yes","Yes","No","Airways","No","Wealthy",8.50268850521336,3.45062226498968,6.20679767633021
"274",0.58,13,"Medium_segment",13.8,"Yes","No","No","Roadways","No","Wealthy",7.98378106897745,1.79508725932073,5.86112804537998
"275",0.81,9,"Low_segment",18.8,"No","Yes","No","Airways","No","Working Class",4.24849524204936,1.85159946958407,6.10528418330744
"276",0.19,23,"unknown",66.31,"No","Yes","No","Airways","No","Wealthy",8.92704864782569,2.72457950305342,6.10942534474155
"277",0.22,32,"Medium_segment",82.5,"Yes","No","Yes","unknown","No","Working Class",9.32295451634532,2.29152414563462,6.60212645602898
"278",0.82,25,"Medium_segment",95.46,"No","Yes","No","Airways","No","Working Class",8.90707077618269,3.07639017657145,7.88997980814322
"279",0.49,32,"unknown",91.52,"No","No","Yes","unknown","No","Working Class",10.3407096922575,4.55166391846495,8.23614771463168
"280",0.28,23,"High_segment",93.4,"Yes","No","No","Airways","No","Working Class",13.5099455344583,6.16459819066791,8.54029429432422
"281",0.45,20,"High_segment",69.27,"No","No","Yes","unknown","No","Working Class",13.0406846655388,7.64903526484136,8.39382483686551
"283",0.33,8,"High_segment",10.77,"No","No","Yes","Roadways","No","Working Class",7.84306401669205,2.31648799816304,5.33508314573836
"284",0.39,15,"High_segment",72.63,"No","Yes","No","Airways","No","Wealthy",10.3259736449786,3.63045553397622,6.79098547982823
"286",0.12,19,"High_segment",46.89,"No","No","No","Roadways","No","Working Class",11.6047568735878,4.42424765010784,6.33935350707855
"287",0.49,5,"Low_segment",15.87,"No","No","No","Roadways","No","Working Class",3.55534806148941,1.51512723296286,5.04593808579864
"288",0.45,39,"Low_segment",16.69,"No","No","No","Waterways","No","Working Class",6.57507584059962,1.86872051036418,4.89649561335467
"289",0.45,6,"High_segment",12.73,"Yes","Yes","Yes","unknown","No","Wealthy",8.16422565226583,2.41858876875035,5.78166901331327
"290",0.96,18,"Low_segment",22.25,"Yes","No","Yes","Airways","No","Working Class",4.81218435537242,1.45395300959371,6.55958690848008
"291",0.72,11,"Low_segment",15.97,"No","Yes","No","unknown","No","Working Class",5.62401750618734,1.62334081760309,5.67211979414736
"292",0.64,38,"High_segment",75.61,"No","No","Yes","Roadways","No","Working Class",16.2310907091894,9.73031739367202,10.8981577635319
"293",0.02,36,"Low_segment",56.81,"No","Yes","No","unknown","No","Working Class",8.53168763756669,2.01490302054226,5.51039997050282
"294",0.77,17,"Medium_segment",60.76,"No","No","Yes","unknown","No","Working Class",9.63919643287492,4.26084721282216,8.23127223395736
"295",0.45,33,"Low_segment",80.87,"No","No","No","Roadways","Yes","Working Class",8.69868106746161,2.58926666511224,7.45232124142969
"296",0.48,24,"Medium_segment",82.37,"No","No","No","unknown","No","Working Class",9.14676139033331,3.88977739648083,6.82412363878788
"297",0.45,15,"Low_segment",10.81,"No","No","No","Waterways","No","Working Class",4.91998092582813,1.75440368268429,4.77059987511183
"298",0.61,37,"unknown",55.3,"Yes","No","No","unknown","No","Working Class",8.02731225331902,4.9152251092916,7.44833386089748
"299",0.41,14,"High_segment",42.33,"No","Yes","No","Roadways","No","Wealthy",11.4568629210337,6.10479323241498,7.75443008817039
"300",0.5,20,"Low_segment",21.85,"Yes","No","No","unknown","No","Working Class",5.98645200528444,1.51292701205326,5.63682324819644
"301",0.79,5,"High_segment",12.44,"No","Yes","No","unknown","No","Wealthy",7.18235211188526,1.93007108502557,6.09652251700345
"302",0.41,30,"Medium_segment",51.54,"Yes","No","No","Waterways","No","Working Class",9.75533551151227,2.09309786812732,6.29253163916989
"303",0.45,3,"unknown",21.38,"No","Yes","Yes","Roadways","No","Wealthy",2.484906649788,1.870262530716,5.16203934825541
"304",0.46,26,"High_segment",93.18,"No","No","No","Waterways","No","Working Class",13.3829121487071,6.95404708676142,7.91500491941399
"305",0.4,39,"Low_segment",62.86,"No","No","No","unknown","Yes","Working Class",9.70430463866676,4.60346873934833,7.58828823366913
"306",0.34,8,"Low_segment",21.2,"No","No","No","Roadways","No","Wealthy",4.69134788222914,1.27815220250019,5.18872568991794
"307",0.31,11,"Low_segment",17.95,"Yes","Yes","No","unknown","Yes","Wealthy",8.02731225331902,1.37371557891303,5.33435995789497
"308",0.16,34,"High_segment",75.61,"No","No","No","Airways","No","Wealthy",12.4019066631008,5.14382496167276,7.0132857801916
"309",0.31,23,"Medium_segment",46.94,"No","No","Yes","Roadways","No","Working Class",9.83558337392225,3.7220724214697,6.55235095603398
"310",0.45,36,"unknown",40.97,"No","No","No","Roadways","No","Wealthy",15.4803644448499,9.76310129031388,10.1643526168414
"311",0.36,48,"Low_segment",12.2,"No","No","No","Roadways","No","Working Class",7.99799931797973,1.8961194845523,5.48201297889513
"312",0.27,28,"unknown",18.1,"No","Yes","No","Roadways","No","Wealthy",7.7066129139642,1.79674701073909,5.58372184725576
"313",0.79,35,"Medium_segment",25.87,"No","No","No","Waterways","No","Working Class",10.3708940621845,4.97976363042917,6.94367246456892
"314",0.46,17,"High_segment",57.85,"Yes","No","No","Waterways","No","Working Class",12.1327758827187,6.51992869347801,8.44237696851215
"316",0.22,28,"Low_segment",20.6,"No","No","No","unknown","No","Wealthy",7.43248380791712,1.45861502269952,5.26579417484248
"317",0.03,7,"Low_segment",11.17,"No","Yes","Yes","Airways","No","Wealthy",3.8286413964891,1.31640823365572,4.56715674378987
"318",0.91,21,"Low_segment",14.92,"No","No","No","Airways","No","Working Class",6.70196036600254,1.63119940421561,6.35428308049467
"319",0.45,30,"unknown",37.27,"No","No","Yes","Waterways","No","Working Class",13.3790670354419,8.2336385892277,9.92704488679551
"320",0.79,4,"Low_segment",11.55,"No","No","Yes","Roadways","No","Working Class",3.68887945411394,1.58719230348678,5.18060307852848
"321",0.87,5,"unknown",11.47,"No","No","Yes","Roadways","No","Working Class",4.969813299576,1.78842056796254,5.60012421304521
"322",0.3,9,"Low_segment",13.16,"Yes","No","No","Waterways","Yes","Wealthy",5.73979291217923,1.92716410623426,5.11883178457329
"323",0.92,20,"unknown",60.79,"No","Yes","No","Roadways","No","Working Class",13.1592216868936,7.24777122922672,9.08053915643976
"324",0.1,37,"High_segment",33.73,"No","Yes","No","Airways","No","Wealthy",8.02731225331902,8.98424998299771,10.9623706521323
"325",0.59,17,"Medium_segment",19.49,"Yes","No","No","Waterways","No","Working Class",8.02731225331902,3.06665661189069,5.67098376290481
"326",0.5,18,"Medium_segment",29.65,"Yes","No","No","Airways","No","Working Class",8.59840444684106,3.75232362667047,6.25450166208387
"327",0.62,15,"High_segment",35.08,"No","Yes","Yes","Roadways","No","Working Class",10.2839424976401,4.59188229166116,8.62910480171799
"329",0.04,42,"unknown",55.29,"Yes","Yes","Yes","unknown","No","Working Class",15.2991512064321,8.04609456287754,10.2603774233764
"330",0.45,33,"Low_segment",27.38,"No","No","No","Airways","Yes","Wealthy",8.74782860848874,3.07961375753469,6.38804026137023
"331",0.44,23,"Low_segment",23.82,"No","No","Yes","Roadways","No","Wealthy",6.70808408385307,1.72988406550997,5.88704803018755
"332",0.72,9,"High_segment",80.43,"No","Yes","No","Airways","No","Wealthy",8.84635304331433,4.05871738457895,7.50500810914334
"333",0.82,4,"Low_segment",13.28,"Yes","No","No","Waterways","No","Working Class",3.71357206670431,1.51292701205326,5.22353993959021
"334",0.53,40,"Low_segment",11.46,"Yes","Yes","No","Airways","No","Wealthy",7.73543335249969,1.76473079684014,6.04597640635425
"335",0.55,3,"unknown",23.19,"Yes","Yes","Yes","unknown","No","Wealthy",1.6094379124341,1.8229350866965,5.59232936269469
"336",0.39,36,"Medium_segment",46.51,"No","Yes","Yes","Airways","No","Wealthy",8.72453251118548,2.45873377548398,6.58318789752996
"337",0.14,48,"High_segment",79.1,"Yes","No","Yes","Waterways","Yes","Working Class",14.0537704790848,7.46468746928836,7.79877333005888
"338",0.75,16,"Medium_segment",75.3,"No","Yes","Yes","Airways","No","Wealthy",8.9187841379758,4.1402734941105,8.06169504709306
"339",0.45,10,"Low_segment",24.06,"Yes","No","Yes","unknown","No","Working Class",4.06044301054642,1.87946504964716,5.76732049546019
"340",0.45,5,"Low_segment",10.34,"No","Yes","No","Roadways","No","Wealthy",4.14313472639153,1.28923264827676,5.16129417038137
"341",0.39,32,"High_segment",90.63,"No","No","Yes","Waterways","No","Working Class",13.5023041604785,7.44264502519701,7.86158839332329
"342",0.47,20,"Low_segment",19.18,"Yes","Yes","Yes","Airways","No","Working Class",6.54534966033442,1.82776990675109,5.89023437869892
"343",0.51,41,"Low_segment",98.62,"Yes","Yes","Yes","Airways","Yes","Working Class",8.02731225331902,2.33311429802887,7.7211890254165
"344",0.38,34,"unknown",93.73,"No","Yes","No","Airways","No","Wealthy",14.4188375113148,8.28429219064605,9.87832614257744
"345",0.57,13,"Low_segment",13.62,"Yes","No","No","Waterways","No","Wealthy",6.1463292576689,1.28923264827676,5.35356284077402
"346",0.57,17,"Medium_segment",20.35,"No","No","Yes","unknown","No","Working Class",8.1789193328484,3.26155209914864,6.05495564488918
"347",0.39,25,"Medium_segment",98.51,"No","No","Yes","Airways","No","Working Class",8.98969370086056,1.62334081760309,6.78440049995203
"348",0.71,7,"Medium_segment",16.18,"No","No","No","Waterways","No","Wealthy",5.49306144334055,1.8213182714696,5.85073588761236
"349",0.68,42,"unknown",28.58,"No","No","Yes","Roadways","No","Working Class",11.9233781145894,5.80389926599097,8.12454459975391
"350",0.66,33,"High_segment",34.93,"No","No","Yes","Roadways","No","Working Class",13.2324672256521,7.03802887073135,8.54620815648476
"351",0.9,13,"Low_segment",17.76,"No","Yes","Yes","Roadways","No","Wealthy",5.28826703069454,1.61938824328727,6.36960984456118
"352",0.3,9,"High_segment",23.88,"No","No","Yes","Roadways","No","Wealthy",8.5137873982814,2.98264703400534,5.58210436303093
"353",0.36,30,"High_segment",26.66,"Yes","No","No","Airways","No","Working Class",12.4142324998302,4.5940081212819,7.72110478856904
"354",0.44,10,"High_segment",29.65,"No","No","Yes","Roadways","No","Working Class",8.02731225331902,2.5152741864044,5.78231635231031
"355",0.33,16,"Medium_segment",14.78,"No","No","No","unknown","No","Working Class",8.17835816560584,2.13771044980381,5.48238739387611
"357",0.52,32,"High_segment",56.5,"No","No","Yes","unknown","No","Working Class",14.383610255548,8.6073866668229,10.5258946217885
